legacy_id,lon,lat,region_id,rental_methods/0,rental_methods/1,rental_methods/2,short_name,station_id,eightd_has_key_dispenser,external_id,station_type,name,has_kiosk,rental_uris/android,rental_uris/ios,electric_bike_surcharge_waiver,capacity,rack_model,address,dockless_bikes_parking_zone_capacity,region_code,client_station_id
193,-87.626938,41.841707,,KEY,TRANSITCARD,CREDITCARD,13213,193,false,a3a781a6-a135-11e9-9cda-0a87ae2ba916,classic,State St & 29th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
194,-87.62603,41.886875,,KEY,TRANSITCARD,CREDITCARD,TA1307000131,194,false,a3a786ac-a135-11e9-9cda-0a87ae2ba916,classic,Wabash Ave & Wacker Pl,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
195,-87.619521,41.884728,,KEY,TRANSITCARD,CREDITCARD,13263,195,false,a3a78bc0-a135-11e9-9cda-0a87ae2ba916,classic,Columbus Dr & Randolph St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,55,,,,,
196,-87.622072,41.890573,,KEY,TRANSITCARD,CREDITCARD,13427,196,false,a3a790cc-a135-11e9-9cda-0a87ae2ba916,classic,Cityfront Plaza Dr & Pioneer Ct,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,31,,,,,
197,-87.625125,41.882134,,KEY,TRANSITCARD,CREDITCARD,13036,197,false,a3a795d7-a135-11e9-9cda-0a87ae2ba916,classic,Michigan Ave & Madison St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
198,-87.648789,41.881892,,KEY,TRANSITCARD,CREDITCARD,TA1307000120,198,false,a3a79adb-a135-11e9-9cda-0a87ae2ba916,classic,Green St & Madison St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,27,,,,,
199,-87.626761,41.891466,,KEY,TRANSITCARD,CREDITCARD,TA1307000117,199,false,a3a79fdc-a135-11e9-9cda-0a87ae2ba916,classic,Wabash Ave & Grand Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,31,,,,,
200,-87.616279,41.809851,,KEY,TRANSITCARD,CREDITCARD,TA1308000007,200,false,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,classic,MLK Jr Dr & 47th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
201,-87.6216,41.82168,,KEY,TRANSITCARD,CREDITCARD,13083,201,false,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,classic,Indiana Ave & 40th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
202,-87.64599144458771,41.85750568031716,,KEY,TRANSITCARD,CREDITCARD,13099,202,false,a3a7af11-a135-11e9-9cda-0a87ae2ba916,classic,Halsted St & 18th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
203,-87.685838,41.854109,,KEY,TRANSITCARD,CREDITCARD,13091,203,false,a3a7b41d-a135-11e9-9cda-0a87ae2ba916,classic,Western Ave & 21st St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
204,-87.618691,41.794853,,KEY,TRANSITCARD,CREDITCARD,TA1307000160,204,false,a3a7b936-a135-11e9-9cda-0a87ae2ba916,classic,Prairie Ave & Garfield Blvd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
205,-87.668745,41.857901,,KEY,TRANSITCARD,CREDITCARD,TA1307000159,205,false,a3a7be40-a135-11e9-9cda-0a87ae2ba916,classic,Paulina St & 18th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
206,-87.646795,41.847203,,KEY,TRANSITCARD,CREDITCARD,TA1308000013,206,false,a3a7c341-a135-11e9-9cda-0a87ae2ba916,classic,Halsted St & Archer Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
207,-87.645368,41.84358,,KEY,TRANSITCARD,CREDITCARD,TA1307000153,207,false,a3a7c852-a135-11e9-9cda-0a87ae2ba916,classic,Emerald Ave & 28th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
208,-87.66355991363525,41.85491457576575,,KEY,TRANSITCARD,CREDITCARD,13307,208,false,a3a7cd56-a135-11e9-9cda-0a87ae2ba916,classic,Laflin St & Cullerton St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
209,-87.640591,41.849527,,KEY,TRANSITCARD,CREDITCARD,TA1308000014,209,false,a3a7d279-a135-11e9-9cda-0a87ae2ba916,classic,Normal Ave & Archer Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
210,-87.667747,41.90345,,KEY,TRANSITCARD,CREDITCARD,13061,210,false,a3a7d782-a135-11e9-9cda-0a87ae2ba916,classic,Ashland Ave & Division St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,27,,,,,
211,-87.62279838323593,41.89434513742426,,KEY,TRANSITCARD,CREDITCARD,13016,211,false,a3a7dc8c-a135-11e9-9cda-0a87ae2ba916,classic,St. Clair St & Erie St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
212,-87.634266,41.889906,,KEY,TRANSITCARD,CREDITCARD,TA1307000151,212,false,a3a7e19b-a135-11e9-9cda-0a87ae2ba916,classic,Wells St & Hubbard St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,31,,,,,
213,-87.6823890209198,41.91050936666395,,KEY,TRANSITCARD,CREDITCARD,TA1308000005,213,false,a3a7e69e-a135-11e9-9cda-0a87ae2ba916,classic,Leavitt St & North Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
214,-87.676842212677,41.891264346481535,,KEY,TRANSITCARD,CREDITCARD,TA1308000006,214,false,a3a7eba7-a135-11e9-9cda-0a87ae2ba916,classic,Damen Ave & Grand Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,23,,,,,
215,-87.67493,41.88137,,KEY,TRANSITCARD,CREDITCARD,13134,215,false,a3a7f0ba-a135-11e9-9cda-0a87ae2ba916,classic,Damen Ave & Madison St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
216,-87.697474,41.903029,,KEY,TRANSITCARD,CREDITCARD,13256,216,false,a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,classic,California Ave & Division St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
217,-87.6580399274826,41.886616486027656,,KEY,TRANSITCARD,CREDITCARD,13197,217,false,a3a7faf7-a135-11e9-9cda-0a87ae2ba916,classic,Elizabeth (May) St & Fulton St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
218,-87.633879,41.856802,,KEY,TRANSITCARD,CREDITCARD,SL-006,218,false,a3a80009-a135-11e9-9cda-0a87ae2ba916,classic,Wells St & 19th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
220,-87.644336,41.931248,,KEY,TRANSITCARD,CREDITCARD,TA1307000142,220,false,a3a80a1e-a135-11e9-9cda-0a87ae2ba916,classic,Clark St & Drummond Pl,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,23,,,,,
222,-87.69265919923781,41.92019556200566,,KEY,TRANSITCARD,CREDITCARD,13242,222,false,a3a80f32-a135-11e9-9cda-0a87ae2ba916,classic,Milwaukee Ave & Rockwell St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
223,-87.656936,41.918216,,KEY,TRANSITCARD,CREDITCARD,TA1307000163,223,false,a3a817dc-a135-11e9-9cda-0a87ae2ba916,classic,Clifton Ave & Armitage Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
224,-87.648755,41.913865,,KEY,TRANSITCARD,CREDITCARD,TA1307000166,224,false,a3a81d33-a135-11e9-9cda-0a87ae2ba916,classic,Halsted St & Willow St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
226,-87.658865,41.939743,,KEY,TRANSITCARD,CREDITCARD,TA1308000019,226,false,a3a8275e-a135-11e9-9cda-0a87ae2ba916,classic,Racine Ave & Belmont Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
227,-87.66394,41.94815,,KEY,TRANSITCARD,CREDITCARD,13235,227,false,a3a82c6c-a135-11e9-9cda-0a87ae2ba916,classic,Southport Ave & Waveland Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,23,,,,,
228,-87.6785,41.9406,,KEY,TRANSITCARD,CREDITCARD,13143,228,false,a3a83181-a135-11e9-9cda-0a87ae2ba916,classic,Damen Ave & Melrose Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
229,-87.66402,41.943739,,KEY,TRANSITCARD,CREDITCARD,13071,229,false,a3a83698-a135-11e9-9cda-0a87ae2ba916,classic,Southport Ave & Roscoe St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
231,-87.65464,41.96167,,KEY,TRANSITCARD,CREDITCARD,TA1307000107,231,false,a3a840a6-a135-11e9-9cda-0a87ae2ba916,classic,Sheridan Rd & Montrose Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,23,,,,,
232,-87.64645278453827,41.94947274088333,,KEY,TRANSITCARD,CREDITCARD,TA1307000150,232,false,a3a845b0-a135-11e9-9cda-0a87ae2ba916,classic,Pine Grove Ave & Waveland Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,23,,,,,
233,-87.6511,41.883165,,KEY,TRANSITCARD,CREDITCARD,13409,233,false,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,classic,Sangamon St & Washington Blvd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
234,-87.666036,41.961588,,KEY,TRANSITCARD,CREDITCARD,KA1503000022,234,false,a3a84fb8-a135-11e9-9cda-0a87ae2ba916,classic,Clark St & Montrose Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
236,-87.638566,41.907626,,KEY,TRANSITCARD,CREDITCARD,TA1307000143,236,false,a3a854bf-a135-11e9-9cda-0a87ae2ba916,classic,Sedgwick St & Schiller St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
237,-87.617,41.842052,,KEY,TRANSITCARD,CREDITCARD,TA1307000139,237,false,a3a859c4-a135-11e9-9cda-0a87ae2ba916,classic,MLK Jr Dr & 29th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
238,-87.676169,41.961406,,KEY,TRANSITCARD,CREDITCARD,TA1307000144,238,false,a3a85eda-a135-11e9-9cda-0a87ae2ba916,classic,Wolcott (Ravenswood) Ave & Montrose Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
239,-87.68870428204536,41.966399801840986,,KEY,TRANSITCARD,CREDITCARD,TA1307000140,239,false,a3a866a5-a135-11e9-9cda-0a87ae2ba916,classic,Western Ave & Leland Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
240,-87.654406,41.954245,,KEY,TRANSITCARD,CREDITCARD,13063,240,false,a3a86c05-a135-11e9-9cda-0a87ae2ba916,classic,Sheridan Rd & Irving Park Rd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,27,,,,,
241,-87.65103,41.871737,,KEY,TRANSITCARD,CREDITCARD,TA1307000130,241,false,a3a8711c-a135-11e9-9cda-0a87ae2ba916,classic,Morgan St & Polk St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
242,-87.679028,41.967094,,KEY,TRANSITCARD,CREDITCARD,TA1307000158,242,false,a3a87631-a135-11e9-9cda-0a87ae2ba916,classic,Damen Ave & Leland Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
243,-87.684781,41.963004,,KEY,TRANSITCARD,CREDITCARD,TA1307000156,243,false,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,classic,Lincoln Ave & Sunnyside Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
244,-87.67393,41.95469,,KEY,TRANSITCARD,CREDITCARD,TA1307000149,244,false,a3a8804b-a135-11e9-9cda-0a87ae2ba916,classic,Ravenswood Ave & Irving Park Rd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
245,-87.649603,41.961004,,KEY,TRANSITCARD,CREDITCARD,13389,245,false,a3a8855c-a135-11e9-9cda-0a87ae2ba916,classic,Clarendon Ave & Junior Ter,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,23,,,,,
246,-87.668835,41.956057,,KEY,TRANSITCARD,CREDITCARD,13249,246,false,a3a88a6d-a135-11e9-9cda-0a87ae2ba916,classic,Ashland Ave & Belle Plaine Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
247,-87.580715,41.795212,,KEY,TRANSITCARD,CREDITCARD,TA1308000009,247,false,a3a88f84-a135-11e9-9cda-0a87ae2ba916,classic,Shore Dr & 55th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
248,-87.596471,41.795264,,KEY,TRANSITCARD,CREDITCARD,TA1307000164,248,false,a3a89488-a135-11e9-9cda-0a87ae2ba916,classic,Woodlawn Ave & 55th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
249,-87.638181,41.963982,,KEY,TRANSITCARD,CREDITCARD,TA1308000012,249,false,a3a8999a-a135-11e9-9cda-0a87ae2ba916,classic,Montrose Harbor,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,31,,,,,
251,-87.650001,41.967968,,KEY,TRANSITCARD,CREDITCARD,TA1307000119,251,false,a3a9309d-a135-11e9-9cda-0a87ae2ba916,classic,Clarendon Ave & Leland Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
252,-87.599383,41.809835,,KEY,TRANSITCARD,CREDITCARD,TA1308000002,252,false,a3a93622-a135-11e9-9cda-0a87ae2ba916,classic,Greenwood Ave & 47th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
253,-87.657659,41.968812,,KEY,TRANSITCARD,CREDITCARD,TA1308000021,253,false,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,classic,Winthrop Ave & Lawrence Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
254,-87.648043,41.954383,,KEY,TRANSITCARD,CREDITCARD,TA1308000022,254,false,a3a940a2-a135-11e9-9cda-0a87ae2ba916,classic,Pine Grove Ave & Irving Park Rd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
255,-87.623041,41.867888,,KEY,TRANSITCARD,CREDITCARD,SL-005,255,false,a3a945c0-a135-11e9-9cda-0a87ae2ba916,classic,Indiana Ave & Roosevelt Rd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,39,,,,,
256,-87.649993,41.952833,,KEY,TRANSITCARD,CREDITCARD,13323,256,false,a3a94bc8-a135-11e9-9cda-0a87ae2ba916,classic,Broadway & Sheridan Rd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
257,-87.675278,41.948797,,KEY,TRANSITCARD,CREDITCARD,13253,257,false,a3a95142-a135-11e9-9cda-0a87ae2ba916,classic,Lincoln Ave & Waveland Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
258,-87.684158,41.929465,,KEY,TRANSITCARD,CREDITCARD,TA1308000031,258,false,a3a95669-a135-11e9-9cda-0a87ae2ba916,classic,Logan Blvd & Elston Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,27,,,,,
259,-87.69742280244827,41.91849115368695,,KEY,TRANSITCARD,CREDITCARD,13259,259,false,a3a95b7a-a135-11e9-9cda-0a87ae2ba916,classic,California Ave & Francis Pl (Temp),true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
260,-87.707857,41.929567,,KEY,TRANSITCARD,CREDITCARD,13085,260,false,a3a9607f-a135-11e9-9cda-0a87ae2ba916,classic,Kedzie Ave & Milwaukee Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,35,,,,,
261,-87.669886,41.871514,,KEY,TRANSITCARD,CREDITCARD,13080,261,false,a3a965b2-a135-11e9-9cda-0a87ae2ba916,classic,Hermitage Ave & Polk St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
262,-87.64572,41.827059,,KEY,TRANSITCARD,CREDITCARD,TA1307000161,262,false,a3a96aca-a135-11e9-9cda-0a87ae2ba916,classic,Halsted St & 37th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
263,-87.613533,41.836208,,KEY,TRANSITCARD,CREDITCARD,13215,263,false,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,classic,Rhodes Ave & 32nd St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
264,-87.62232,41.886835,,KEY,TRANSITCARD,CREDITCARD,TA1308000029,264,false,a3a974e1-a135-11e9-9cda-0a87ae2ba916,classic,Stetson Ave & South Water St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
265,-87.6071,41.822985,,KEY,TRANSITCARD,CREDITCARD,TA1308000038,265,false,a3a97a01-a135-11e9-9cda-0a87ae2ba916,classic,Cottage Grove Ave & Oakwood Blvd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
267,-87.591875,41.809443,,KEY,TRANSITCARD,CREDITCARD,TA1308000035,267,false,a3a98429-a135-11e9-9cda-0a87ae2ba916,classic,Lake Park Ave & 47th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
268,-87.626804,41.911722,,KEY,TRANSITCARD,CREDITCARD,LF-005,268,false,a3a9892f-a135-11e9-9cda-0a87ae2ba916,classic,DuSable Lake Shore Dr & North Blvd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,39,,,,,
270,-87.586882871,41.7586696704,,KEY,TRANSITCARD,CREDITCARD,KA1503000019,270,false,a3a98e37-a135-11e9-9cda-0a87ae2ba916,classic,Stony Island Ave & 75th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
271,-87.606582,41.816499,,KEY,TRANSITCARD,CREDITCARD,TA1308000023,271,false,a3a99346-a135-11e9-9cda-0a87ae2ba916,classic,Cottage Grove Ave & 43rd St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
272,-87.621857,41.838842,,KEY,TRANSITCARD,CREDITCARD,TA1308000036,272,false,a3a9984a-a135-11e9-9cda-0a87ae2ba916,classic,Indiana Ave & 31st St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
273,-87.62455,41.857813,,KEY,TRANSITCARD,CREDITCARD,13150,273,false,a3a99d47-a135-11e9-9cda-0a87ae2ba916,classic,Michigan Ave & 18th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,23,,,,,
274,-87.656625,41.861267,,KEY,TRANSITCARD,CREDITCARD,13304,274,false,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,classic,Racine Ave & 15th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
275,-87.666507,41.865234,,KEY,TRANSITCARD,CREDITCARD,13354,275,false,a3a9a778-a135-11e9-9cda-0a87ae2ba916,classic,Ashland Ave & 13th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
276,-87.6972,41.91044,,KEY,TRANSITCARD,CREDITCARD,13258,276,false,a3a9acc5-a135-11e9-9cda-0a87ae2ba916,classic,California Ave & North Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
277,-87.666611,41.891072,,KEY,TRANSITCARD,CREDITCARD,13434,277,false,a3a9b1d7-a135-11e9-9cda-0a87ae2ba916,classic,Ashland Ave & Grand Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
278,-87.64118358492851,41.83101432992121,,KEY,TRANSITCARD,CREDITCARD,TA1308000045,278,false,a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,classic,Wallace St & 35th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
279,-87.647172,41.830661,,KEY,TRANSITCARD,CREDITCARD,TA1308000043,279,false,a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,classic,Halsted St & 35th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
280,-87.65114,41.8378,,KEY,TRANSITCARD,CREDITCARD,TA1308000046,280,false,a3a9c0f6-a135-11e9-9cda-0a87ae2ba916,classic,Morgan St & 31st St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
281,-87.685109,41.84847,,KEY,TRANSITCARD,CREDITCARD,TA1309000003,281,false,a3a9c5f7-a135-11e9-9cda-0a87ae2ba916,classic,Western Ave & 24th St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,7,,,,,
282,-87.647071,41.864883,,KEY,TRANSITCARD,CREDITCARD,TA1309000001,282,false,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,classic,Halsted St & Maxwell St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
283,-87.631929,41.878166,,KEY,TRANSITCARD,CREDITCARD,TA1309000004,283,false,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,classic,LaSalle St & Jackson Blvd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,35,,,,,
284,-87.62408,41.87785,,KEY,TRANSITCARD,CREDITCARD,TA1309000002,284,false,a3a9d529-a135-11e9-9cda-0a87ae2ba916,classic,Michigan Ave & Jackson Blvd,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,23,,,,,
285,-87.671473,41.889899,,KEY,TRANSITCARD,CREDITCARD,13432,285,false,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,classic,Wood St & Hubbard St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
286,-87.63550400733948,41.87943409140013,,KEY,TRANSITCARD,CREDITCARD,TA1309000008,286,false,a3a9df3a-a135-11e9-9cda-0a87ae2ba916,classic,Franklin St & Adams St (Temp),true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
288,-87.643749,41.918084,,KEY,TRANSITCARD,CREDITCARD,TA1309000006,288,false,a3a9ecff-a135-11e9-9cda-0a87ae2ba916,classic,Larrabee St & Armitage Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
289,-87.634656,41.912133,,KEY,TRANSITCARD,CREDITCARD,TA1308000050,289,false,a3a9f256-a135-11e9-9cda-0a87ae2ba916,classic,Wells St & Concord Ln,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
290,-87.707322,41.921525,,KEY,TRANSITCARD,CREDITCARD,13292,290,false,a3a9f76a-a135-11e9-9cda-0a87ae2ba916,classic,Kedzie Ave & Palmer Ct,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
291,-87.63483,41.906724,,KEY,TRANSITCARD,CREDITCARD,TA1308000049,291,false,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,classic,Wells St & Evergreen Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
292,-87.664199,41.957081,,KEY,TRANSITCARD,CREDITCARD,TA1308000047,292,false,a3aa017e-a135-11e9-9cda-0a87ae2ba916,classic,Southport Ave & Clark St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,11,,,,,
293,-87.658139,41.965221,,KEY,TRANSITCARD,CREDITCARD,13074,293,false,a3aa0699-a135-11e9-9cda-0a87ae2ba916,classic,Broadway & Wilson - Truman College Vaccination Site,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,23,,,,,
294,-87.659753,41.978353,,KEY,TRANSITCARD,CREDITCARD,13109,294,false,a3aa0bb7-a135-11e9-9cda-0a87ae2ba916,classic,Broadway & Berwyn Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
295,-87.65966,41.973815,,KEY,TRANSITCARD,CREDITCARD,13108,295,false,a3aa10ca-a135-11e9-9cda-0a87ae2ba916,classic,Broadway & Argyle St,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
296,-87.645451,41.940106,,KEY,TRANSITCARD,CREDITCARD,13277,296,false,a3aa1623-a135-11e9-9cda-0a87ae2ba916,classic,Broadway & Belmont Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,19,,,,,
297,-87.671387,41.961507,,KEY,TRANSITCARD,CREDITCARD,TA1309000021,297,false,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,classic,Paulina St & Montrose Ave,true,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,15,,,,,
